"Ngày","Lần cuối","Mở","Cao","Thấp","% Thay đổi"
"04/03/2009","239.00","239.00","239.00","239.00","0.21%"
"03/03/2009","238.50","238.50","238.50","238.50","1.92%"
"02/03/2009","234.00","234.00","234.00","234.00","3.31%"
"27/02/2009","226.50","226.50","226.50","226.50","2.72%"
"26/02/2009","220.50","220.50","220.50","220.50","-1.34%"
"25/02/2009","223.50","223.50","223.50","223.50","-4.28%"
"24/02/2009","233.50","233.50","233.50","233.50","6.86%"
"23/02/2009","218.50","218.50","218.50","218.50","6.07%"
"20/02/2009","206.00","206.00","206.00","206.00","4.83%"
"19/02/2009","196.50","196.50","196.50","196.50","-1.01%"
"18/02/2009","198.50","198.50","198.50","198.50","2.32%"
"17/02/2009","194.00","194.00","194.00","194.00","2.92%"
"16/02/2009","188.50","188.50","188.50","188.50","-1.57%"
"13/02/2009","191.50","191.50","191.50","191.50","2.68%"
"12/02/2009","186.50","186.50","186.50","186.50","6.27%"
"11/02/2009","175.50","175.50","175.50","175.50","1.74%"
"10/02/2009","172.50","172.50","172.50","172.50","-5.48%"
"09/02/2009","182.50","182.50","182.50","182.50","0.00%"
"06/02/2009","182.50","182.50","182.50","182.50","0.00%"
"05/02/2009","182.50","182.50","182.50","182.50","3.99%"
"04/02/2009","175.50","175.50","175.50","175.50","-2.77%"
"03/02/2009","180.50","180.50","180.50","180.50","0.00%"
"02/02/2009","180.50","180.50","180.50","180.50","5.87%"
"30/01/2009","170.50","170.50","170.50","170.50","0.00%"
"29/01/2009","170.50","170.50","170.50","170.50","12.54%"
"28/01/2009","151.50","151.50","151.50","151.50","1.68%"
"27/01/2009","149.00","149.00","149.00","149.00","-11.83%"
"26/01/2009","169.00","169.00","169.00","169.00","6.29%"
"23/01/2009","159.00","159.00","159.00","159.00","0.95%"
"22/01/2009","157.50","157.50","157.50","157.50","-2.17%"
"21/01/2009","161.00","161.00","161.00","161.00","0.94%"
"20/01/2009","159.50","159.50","159.50","159.50","3.57%"
"19/01/2009","154.00","154.00","154.00","154.00","-1.60%"
"16/01/2009","156.50","156.50","156.50","156.50","-5.72%"
"15/01/2009","166.00","166.00","166.00","166.00","1.22%"
"14/01/2009","164.00","164.00","164.00","164.00","-3.81%"
"13/01/2009","170.50","170.50","170.50","170.50","-3.94%"
"12/01/2009","177.50","177.50","177.50","177.50","0.57%"
"09/01/2009","176.50","176.50","176.50","176.50","5.69%"
"08/01/2009","167.00","167.00","167.00","167.00","3.09%"
"07/01/2009","162.00","162.00","162.00","162.00","-8.99%"
"06/01/2009","178.00","178.00","178.00","178.00","-4.30%"
"05/01/2009","186.00","186.00","186.00","186.00","0.00%"
"02/01/2009","186.00","186.00","186.00","186.00","0.00%"
"31/12/2008","186.00","186.00","186.00","186.00","0.00%"
"30/12/2008","186.00","186.00","186.00","186.00","1.09%"
"29/12/2008","184.00","184.00","184.00","184.00","0.00%"
"26/12/2008","184.00","184.00","184.00","184.00","0.00%"
"24/12/2008","184.00","184.00","184.00","184.00","0.00%"
"23/12/2008","184.00","184.00","184.00","184.00","0.00%"
"22/12/2008","184.00","184.00","184.00","184.00","-3.16%"
"15/12/2008","190.00","190.00","190.00","190.00","8.57%"
"08/12/2008","175.00","175.00","175.00","175.00","0.57%"
"05/12/2008","174.00","174.00","174.00","174.00","-7.45%"
"04/12/2008","188.00","188.00","188.00","188.00","16.41%"
"03/12/2008","161.50","161.50","161.50","161.50","12.15%"
"02/12/2008","144.00","144.00","144.00","144.00","3.60%"
"01/12/2008","139.00","139.00","139.00","139.00","6.11%"
"28/11/2008","131.00","131.00","131.00","131.00","0.00%"
"27/11/2008","131.00","131.00","131.00","131.00","-4.03%"
"26/11/2008","136.50","136.50","136.50","136.50","0.00%"
"25/11/2008","136.50","136.50","136.50","136.50","-1.80%"
"24/11/2008","139.00","139.00","139.00","139.00","4.51%"
"21/11/2008","133.00","133.00","133.00","133.00","-6.01%"
"20/11/2008","141.50","141.50","141.50","141.50","-1.51%"
"19/11/2008","143.67","143.67","143.67","143.67","3.61%"
"18/11/2008","138.67","138.67","138.67","138.67","7.08%"
"17/11/2008","129.50","129.50","129.50","129.50","6.58%"
"14/11/2008","121.50","121.50","121.50","121.50","-2.41%"
"13/11/2008","124.50","124.50","124.50","124.50","1.22%"
"12/11/2008","123.00","123.00","123.00","123.00","1.23%"
"11/11/2008","121.50","121.50","121.50","121.50","1.25%"
"10/11/2008","120.00","120.00","120.00","120.00","-4.38%"
"07/11/2008","125.50","125.50","125.50","125.50","7.26%"
"06/11/2008","117.00","117.00","117.00","117.00","8.84%"
"05/11/2008","107.50","107.50","107.50","107.50","0.00%"
"04/11/2008","107.50","107.50","107.50","107.50","-4.02%"
"03/11/2008","112.00","112.00","112.00","112.00","4.19%"
"31/10/2008","107.50","107.50","107.50","107.50","8.59%"
"30/10/2008","99.00","99.00","99.00","99.00","-7.04%"
"29/10/2008","106.50","106.50","106.50","106.50","2.40%"
"28/10/2008","104.00","104.00","104.00","104.00","-5.24%"
"27/10/2008","109.75","109.75","109.75","109.75","0.00%"
"24/10/2008","109.75","109.75","109.75","109.75","9.48%"
"23/10/2008","100.25","100.25","100.25","100.25","8.09%"
"22/10/2008","92.75","92.75","92.75","92.75","32.18%"
"21/10/2008","70.17","70.17","70.17","70.17","-25.55%"
"20/10/2008","94.25","94.25","94.25","94.25","21.09%"
"17/10/2008","77.83","77.83","77.83","77.83","7.85%"
"16/10/2008","72.17","72.17","72.17","72.17","-3.13%"
"15/10/2008","74.50","74.50","74.50","74.50","45.60%"
"14/10/2008","51.17","51.17","51.17","51.17","-7.25%"
"13/10/2008","55.17","55.17","55.17","55.17","-21.38%"
"10/10/2008","70.17","70.17","70.17","70.17","9.35%"
"09/10/2008","64.17","64.17","64.17","64.17","-1.53%"
"08/10/2008","65.17","65.17","65.17","65.17","-11.34%"
"07/10/2008","73.50","73.50","73.50","73.50","-4.34%"
"06/10/2008","76.83","76.83","76.83","76.83","2.22%"
"03/10/2008","75.17","75.17","75.17","75.17","-8.89%"
"02/10/2008","82.50","82.50","82.50","82.50","-9.17%"
"01/10/2008","90.83","90.83","90.83","90.83","-5.22%"
"30/09/2008","95.83","95.83","95.83","95.83","-1.71%"
"29/09/2008","97.50","97.50","97.50","97.50","9.35%"
"26/09/2008","89.17","89.17","89.17","89.17","42.67%"
"25/09/2008","62.50","62.50","62.50","62.50","5.63%"
"24/09/2008","59.17","59.17","59.17","59.17","5.34%"
"23/09/2008","56.17","56.17","56.17","56.17","9.77%"
"22/09/2008","51.17","51.17","51.17","51.17","-32.82%"
"19/09/2008","76.17","76.17","76.17","76.17","-12.95%"
"18/09/2008","87.50","87.50","87.50","87.50","-9.01%"
"17/09/2008","96.17","96.17","96.17","96.17","-13.17%"
"16/09/2008","110.75","110.75","110.75","110.75","73.50%"
"15/09/2008","63.83","63.83","63.83","63.83","58.92%"
"12/09/2008","40.17","40.17","40.17","40.17","1.69%"
"11/09/2008","39.50","39.50","39.50","39.50","9.22%"
"10/09/2008","36.17","36.17","36.17","36.17","-3.55%"
"09/09/2008","37.50","37.50","37.50","37.50","3.69%"
"08/09/2008","36.17","36.17","36.17","36.17","-21.09%"
"05/09/2008","45.83","45.83","45.83","45.83","13.17%"
"04/09/2008","40.50","40.50","40.50","40.50","8.97%"
"03/09/2008","37.17","37.17","37.17","37.17","-0.89%"
"02/09/2008","37.50","37.50","37.50","37.50","-14.45%"
"01/09/2008","43.83","43.83","43.83","43.83","-6.41%"
"28/08/2008","46.83","46.83","46.83","46.83","6.04%"
"27/08/2008","44.17","44.17","44.17","44.17","2.32%"
"26/08/2008","43.17","43.17","43.17","43.17","1.57%"
"25/08/2008","42.50","42.50","42.50","42.50","0.00%"
"22/08/2008","42.50","42.50","42.50","42.50","1.59%"
"21/08/2008","41.83","41.83","41.83","41.83","9.61%"
"20/08/2008","38.17","38.17","38.17","38.17","1.78%"
"19/08/2008","37.50","37.50","37.50","37.50","-0.88%"
"18/08/2008","37.83","37.83","37.83","37.83","0.00%"
"15/08/2008","37.83","37.83","37.83","37.83","-2.58%"
"14/08/2008","38.83","38.83","38.83","38.83","2.64%"
"13/08/2008","37.83","37.83","37.83","37.83","-1.73%"
"12/08/2008","38.50","38.50","38.50","38.50","3.59%"
"11/08/2008","37.17","37.17","37.17","37.17","-1.76%"
"08/08/2008","37.83","37.83","37.83","37.83","0.89%"
"07/08/2008","37.50","37.50","37.50","37.50","0.00%"
"06/08/2008","37.50","37.50","37.50","37.50","-4.66%"
"05/08/2008","39.33","39.33","39.33","39.33","-1.67%"
"04/08/2008","40.00","40.00","40.00","40.00","0.84%"
"01/08/2008","39.67","39.67","39.67","39.67","9.68%"
"31/07/2008","36.17","36.17","36.17","36.17","12.44%"
"30/07/2008","32.17","32.17","32.17","32.17","-5.85%"
"29/07/2008","34.17","34.17","34.17","34.17","39.46%"
"28/07/2008","24.50","24.50","24.50","24.50","1.38%"
"25/07/2008","24.17","24.17","24.17","24.17","-2.68%"
"24/07/2008","24.83","24.83","24.83","24.83","0.00%"
"23/07/2008","24.83","24.83","24.83","24.83","-27.32%"
"22/07/2008","34.17","34.17","34.17","34.17","-1.91%"
"21/07/2008","34.83","34.83","34.83","34.83","-17.39%"
"18/07/2008","42.17","42.17","42.17","42.17","0.00%"
"17/07/2008","42.17","42.17","42.17","42.17","-13.06%"
"16/07/2008","48.50","48.50","48.50","48.50","3.56%"
"15/07/2008","46.83","46.83","46.83","46.83","2.18%"
"14/07/2008","45.83","45.83","45.83","45.83","-8.03%"
"11/07/2008","49.83","49.83","49.83","49.83","-6.27%"
"10/07/2008","53.17","53.17","53.17","53.17","0.00%"
"09/07/2008","53.17","53.17","53.17","53.17","-17.99%"
"08/07/2008","64.83","64.83","64.83","64.83","1.57%"
"07/07/2008","63.83","63.83","63.83","63.83","-2.55%"
"04/07/2008","65.50","65.50","65.50","65.50","5.36%"
"02/07/2008","62.17","62.17","62.17","62.17","-1.58%"
"01/07/2008","63.17","63.17","63.17","63.17","0.00%"
"30/06/2008","63.17","63.17","63.17","63.17","-6.42%"
"27/06/2008","67.50","67.50","67.50","67.50","-3.80%"
"26/06/2008","70.17","70.17","70.17","70.17","-0.94%"
"25/06/2008","70.83","70.83","70.83","70.83","-3.85%"
"24/06/2008","73.67","73.67","73.67","73.67","12.18%"
"23/06/2008","65.67","65.67","65.67","65.67","0.51%"
"20/06/2008","65.33","65.33","65.33","65.33","11.68%"
"19/06/2008","58.50","58.50","58.50","58.50","8.33%"
"18/06/2008","54.00","54.00","54.00","54.00","14.89%"
"17/06/2008","47.00","47.00","47.00","47.00","0.00%"
"16/06/2008","47.00","47.00","47.00","47.00","-9.62%"
"13/06/2008","52.00","52.00","52.00","52.00","-13.33%"
"12/06/2008","60.00","60.00","60.00","60.00","0.00%"
"11/06/2008","60.00","60.00","60.00","60.00","-3.23%"
"10/06/2008","62.00","62.00","62.00","62.00","0.00%"
"09/06/2008","62.00","62.00","62.00","62.00","16.98%"
"06/06/2008","53.00","53.00","53.00","53.00","10.42%"
"05/06/2008","48.00","48.00","48.00","48.00","0.00%"
"04/06/2008","48.00","48.00","48.00","48.00","11.63%"
"03/06/2008","43.00","43.00","43.00","43.00","0.00%"
"02/06/2008","43.00","43.00","43.00","43.00","22.86%"
"30/05/2008","35.00","35.00","35.00","35.00","0.00%"
"29/05/2008","35.00","35.00","35.00","35.00","0.00%"
"28/05/2008","35.00","35.00","35.00","35.00","-12.50%"
"27/05/2008","40.00","40.00","40.00","40.00","5.26%"
"26/05/2008","38.00","38.00","38.00","38.00","1.33%"
"22/05/2008","37.50","37.50","37.50","37.50","17.19%"
"21/05/2008","32.00","32.00","32.00","32.00","1.59%"
"20/05/2008","31.50","31.50","31.50","31.50","14.55%"
"19/05/2008","27.50","27.50","27.50","27.50","1.85%"
"16/05/2008","27.00","27.00","27.00","27.00","-10.00%"
"15/05/2008","30.00","30.00","30.00","30.00","-6.25%"
"14/05/2008","32.00","32.00","32.00","32.00","0.00%"
"13/05/2008","32.00","32.00","32.00","32.00","-1.54%"
"12/05/2008","32.50","32.50","32.50","32.50","8.33%"
"09/05/2008","30.00","30.00","30.00","30.00","11.11%"
"08/05/2008","27.00","27.00","27.00","27.00","8.00%"
"07/05/2008","25.00","25.00","25.00","25.00","-3.85%"
"06/05/2008","26.00","26.00","26.00","26.00","4.00%"
"05/05/2008","25.00","25.00","25.00","25.00","0.00%"
"02/05/2008","25.00","25.00","25.00","25.00","-20.63%"
"01/05/2008","31.50","31.50","31.50","31.50","-1.56%"
"30/04/2008","32.00","32.00","32.00","32.00","36.17%"
"29/04/2008","23.50","23.50","23.50","23.50","4.44%"
"28/04/2008","22.50","22.50","22.50","22.50","-18.18%"
"25/04/2008","27.50","27.50","27.50","27.50","0.00%"
"24/04/2008","27.50","27.50","27.50","27.50","37.50%"
"23/04/2008","20.00","20.00","20.00","20.00","-18.37%"
"22/04/2008","24.50","24.50","24.50","24.50","-26.87%"
"21/04/2008","33.50","33.50","33.50","33.50","52.27%"
"18/04/2008","22.00","22.00","22.00","22.00","-36.23%"
"17/04/2008","34.50","34.50","34.50","34.50","-1.43%"
"16/04/2008","35.00","35.00","35.00","35.00","-30.00%"
"15/04/2008","50.00","50.00","50.00","50.00","0.00%"
"14/04/2008","50.00","50.00","50.00","50.00","17.65%"
