"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"21/07/2017","132.58","134.02","134.02","131.89","","-1.12%"
"20/07/2017","134.08","133.85","135.12","133.58","","0.17%"
"19/07/2017","133.85","134.06","134.22","132.46","","-0.02%"
"18/07/2017","133.88","135.59","135.96","133.19","","-1.45%"
"17/07/2017","135.85","136.51","136.59","135.27","","-0.41%"
"14/07/2017","136.41","137.42","137.69","135.47","","-0.70%"
"13/07/2017","137.37","136.16","137.74","136.16","","0.94%"
"12/07/2017","136.09","135.86","137.18","135.84","","0.33%"
"11/07/2017","135.64","136.33","137.00","135.45","","-0.47%"
"10/07/2017","136.28","136.68","137.21","135.53","","0.02%"
"07/07/2017","136.25","136.73","137.12","135.46","","-0.38%"
"06/07/2017","136.77","135.17","136.95","134.72","","1.28%"
"05/07/2017","135.04","135.22","136.09","134.63","","-0.24%"
"04/07/2017","135.37","134.97","136.06","134.30","","0.10%"
"03/07/2017","135.24","131.54","135.24","131.54","","3.11%"
"30/06/2017","131.16","133.00","133.63","130.87","","-1.26%"
"29/06/2017","132.83","134.01","135.64","132.54","","-0.58%"
"28/06/2017","133.60","130.94","133.76","129.82","","1.96%"
"27/06/2017","131.03","129.22","131.47","128.64","","1.36%"
"26/06/2017","129.27","128.48","130.66","128.48","","1.10%"
"23/06/2017","127.86","128.86","129.43","127.47","","-0.78%"
"22/06/2017","128.86","129.36","129.36","127.73","","-0.48%"
"21/06/2017","129.48","128.81","129.83","126.83","","0.13%"
"20/06/2017","129.31","130.97","131.57","129.30","","-1.00%"
"19/06/2017","130.62","130.03","131.45","130.03","","1.23%"
"16/06/2017","129.03","129.45","130.54","128.21","","-0.05%"
"15/06/2017","129.09","129.51","129.65","127.53","","-0.29%"
"14/06/2017","129.46","131.79","132.41","129.33","","-1.57%"
"13/06/2017","131.52","131.36","132.33","131.12","","0.30%"
"12/06/2017","131.13","132.89","133.10","130.73","","-1.39%"
"09/06/2017","132.98","132.13","134.03","131.09","","0.78%"
"08/06/2017","131.95","129.56","132.62","129.56","","1.75%"
"07/06/2017","129.68","128.55","131.05","127.75","","0.87%"
"06/06/2017","128.56","128.71","128.99","127.79","","-0.66%"
"05/06/2017","129.42","130.02","130.19","128.75","","-0.42%"
"02/06/2017","129.97","130.25","132.47","129.42","","0.19%"
"01/06/2017","129.73","129.65","130.13","128.30","","0.08%"
"31/05/2017","129.63","130.74","131.72","129.63","","-1.14%"
"30/05/2017","131.13","131.43","132.52","130.35","","-1.52%"
"29/05/2017","133.16","133.88","133.95","132.73","","-0.77%"
"26/05/2017","134.19","134.99","134.99","131.98","","-0.65%"
"25/05/2017","135.07","135.91","136.42","134.70","","-0.33%"
"24/05/2017","135.52","135.12","135.81","134.62","","0.27%"
"23/05/2017","135.16","133.24","135.66","132.78","","1.31%"
"22/05/2017","133.41","134.82","135.05","133.30","","-1.03%"
"19/05/2017","134.80","132.80","134.94","132.74","","1.74%"
"18/05/2017","132.49","133.66","133.75","129.38","","-0.96%"
"17/05/2017","133.77","136.73","137.34","133.09","","-2.73%"
"16/05/2017","137.53","137.69","138.09","136.74","","-0.09%"
"15/05/2017","137.65","136.54","137.65","136.16","","1.01%"
"12/05/2017","136.27","136.10","137.17","135.82","","0.12%"
"11/05/2017","136.10","137.84","138.27","135.18","","-0.74%"
"10/05/2017","137.11","137.03","137.92","135.27","","-0.01%"
"09/05/2017","137.13","138.80","139.90","137.13","","-1.12%"
"08/05/2017","138.69","140.04","140.92","137.37","","-0.84%"
"05/05/2017","139.87","137.06","139.90","136.39","","1.88%"
"04/05/2017","137.29","134.71","137.29","134.55","","1.76%"
"03/05/2017","134.91","133.92","135.00","133.57","","0.75%"
"02/05/2017","133.91","132.91","133.93","132.87","","1.06%"
"01/05/2017","132.51","132.51","132.51","132.51","","0.00%"
"28/04/2017","132.51","131.85","133.89","131.37","","0.11%"
"27/04/2017","132.36","134.46","134.46","131.98","","-1.75%"
"26/04/2017","134.72","135.51","135.51","133.60","","-0.30%"
"25/04/2017","135.13","134.43","136.01","133.68","","0.55%"
"24/04/2017","134.39","125.89","134.53","125.89","","7.37%"
"21/04/2017","125.17","124.06","125.76","123.42","","0.92%"
"20/04/2017","124.03","122.23","124.54","121.69","","1.36%"
"19/04/2017","122.37","119.02","122.53","119.02","","2.88%"
"18/04/2017","118.94","120.64","120.73","118.61","","-1.02%"
"13/04/2017","120.16","121.76","121.76","119.35","","-1.44%"
"12/04/2017","121.92","123.24","124.29","121.51","","-1.02%"
"11/04/2017","123.18","124.02","124.44","122.28","","-1.14%"
"10/04/2017","124.60","125.81","125.81","124.45","","-1.07%"
"07/04/2017","125.95","125.46","126.37","124.90","","0.09%"
"06/04/2017","125.84","124.58","125.89","123.07","","0.83%"
"05/04/2017","124.80","124.75","126.62","124.64","","0.27%"
"04/04/2017","124.47","124.67","124.97","122.64","","-0.22%"
"03/04/2017","124.74","127.56","127.56","124.28","","-2.18%"
"31/03/2017","127.52","126.68","127.52","125.94","","0.60%"
"30/03/2017","126.76","126.73","126.97","125.33","","0.06%"
"29/03/2017","126.68","127.32","128.28","125.52","","-0.42%"
"28/03/2017","127.21","125.24","127.27","125.24","","1.63%"
"27/03/2017","125.17","125.31","125.31","123.35","","-0.41%"
"24/03/2017","125.69","126.21","126.30","125.22","","-0.55%"
"23/03/2017","126.39","125.14","126.65","124.66","","1.02%"
"22/03/2017","125.11","125.27","126.11","122.88","","-0.60%"
"21/03/2017","125.86","125.73","128.68","125.18","","0.74%"
"20/03/2017","124.94","125.83","125.84","124.69","","-0.72%"
"17/03/2017","125.85","125.93","127.65","125.49","","-0.06%"
"16/03/2017","125.92","125.42","127.34","125.42","","1.41%"
"15/03/2017","124.17","123.07","124.65","122.90","","0.89%"
"14/03/2017","123.07","125.04","125.07","122.70","","-1.54%"
"13/03/2017","125.00","125.50","125.92","124.35","","-0.35%"
"10/03/2017","125.44","123.51","126.50","123.51","","1.80%"
"09/03/2017","123.22","120.37","123.79","120.34","","2.33%"
"08/03/2017","120.42","119.29","121.32","119.09","","0.91%"
"07/03/2017","119.33","119.35","119.65","118.30","","-0.03%"
"06/03/2017","119.37","120.45","120.74","119.11","","-1.27%"
"03/03/2017","120.90","117.68","121.35","117.31","","2.45%"
"02/03/2017","118.01","118.46","118.96","117.91","","-0.28%"
"01/03/2017","118.34","114.67","118.61","114.67","","3.92%"
"28/02/2017","113.88","112.90","114.20","112.78","","0.96%"
"27/02/2017","112.80","112.35","113.38","112.35","","0.73%"
"24/02/2017","111.98","113.80","114.30","110.80","","-1.67%"
"23/02/2017","113.88","114.45","115.14","113.35","","-0.48%"
"22/02/2017","114.43","115.39","116.35","113.14","","-0.76%"
"21/02/2017","115.31","115.32","116.26","113.91","","-0.02%"
"20/02/2017","115.33","116.08","116.96","114.97","","-0.09%"
"17/02/2017","115.43","117.26","117.40","114.22","","-1.55%"
"16/02/2017","117.25","118.34","118.63","116.94","","-0.92%"
"15/02/2017","118.34","116.92","119.49","116.92","","1.43%"
"14/02/2017","116.67","115.38","116.75","114.70","","1.12%"
"13/02/2017","115.38","114.19","115.84","113.85","","1.23%"
"10/02/2017","113.98","115.75","116.60","113.40","","-1.46%"
"09/02/2017","115.67","114.75","115.93","113.87","","1.18%"
"08/02/2017","114.32","115.84","116.51","111.87","","-1.36%"
"07/02/2017","115.90","117.91","117.91","115.80","","-1.77%"
"06/02/2017","117.99","120.80","121.52","117.97","","-2.31%"
"03/02/2017","120.78","119.88","121.40","119.40","","1.13%"
"02/02/2017","119.43","119.75","120.23","118.38","","-0.28%"
"01/02/2017","119.77","118.76","120.05","118.40","","1.61%"
"31/01/2017","117.87","119.57","121.75","117.87","","-1.41%"
"30/01/2017","119.56","122.11","122.11","119.17","","-2.27%"
"27/01/2017","122.34","122.81","122.81","121.03","","-0.38%"
"26/01/2017","122.81","123.89","125.52","122.51","","-0.53%"
"25/01/2017","123.47","119.45","124.14","119.45","","3.74%"
"24/01/2017","119.02","117.92","119.07","117.54","","1.22%"
"23/01/2017","117.58","118.68","118.70","117.08","","-1.68%"
"20/01/2017","119.59","119.06","120.08","118.30","","0.50%"
"19/01/2017","118.99","118.22","119.90","117.88","","0.73%"
"18/01/2017","118.13","119.02","119.12","117.18","","-0.41%"
"17/01/2017","118.62","118.85","120.29","118.04","","-0.26%"
"16/01/2017","118.93","120.71","120.71","118.87","","-1.80%"
"13/01/2017","121.11","118.75","121.61","118.75","","2.46%"
"12/01/2017","118.20","118.83","119.95","117.85","","-0.82%"
"11/01/2017","119.18","119.85","120.07","118.64","","-0.58%"
"10/01/2017","119.87","120.40","120.40","118.98","","-0.59%"
"09/01/2017","120.58","122.73","122.86","119.98","","-1.74%"
"06/01/2017","122.71","122.13","122.93","121.36","","0.40%"
"05/01/2017","122.22","122.18","123.66","121.51","","-0.26%"
"04/01/2017","122.54","122.00","123.42","121.46","","0.56%"
"03/01/2017","121.86","118.90","123.10","118.90","","2.64%"
"02/01/2017","118.72","117.35","119.04","117.02","","0.89%"
"30/12/2016","117.67","116.94","117.68","116.51","","0.59%"
"29/12/2016","116.98","117.85","117.85","116.61","","-1.02%"
"28/12/2016","118.19","118.78","119.09","117.71","","-0.51%"
"27/12/2016","118.79","119.36","119.36","118.66","","-0.44%"
"23/12/2016","119.32","119.47","120.76","118.92","","-0.06%"
"22/12/2016","119.39","119.28","120.14","119.00","","-0.05%"
"21/12/2016","119.45","119.84","120.47","118.09","","-0.33%"
"20/12/2016","119.85","117.94","119.85","117.80","","1.53%"
"19/12/2016","118.04","120.00","120.00","117.79","","-1.64%"
"16/12/2016","120.01","120.30","120.92","119.47","","-0.27%"
"15/12/2016","120.34","116.51","120.48","116.51","","3.46%"
"14/12/2016","116.32","118.22","119.25","116.29","","-1.69%"
"13/12/2016","118.32","116.52","118.51","115.07","","1.48%"
"12/12/2016","116.59","116.86","118.35","116.50","","-0.35%"
"09/12/2016","117.00","118.29","118.53","116.11","","-1.27%"
"08/12/2016","118.51","114.78","119.56","114.32","","3.41%"
"07/12/2016","114.60","112.52","115.55","112.52","","2.18%"
"06/12/2016","112.15","106.32","112.46","106.23","","5.61%"
"05/12/2016","106.19","104.84","107.12","102.81","","1.19%"
"02/12/2016","104.94","106.32","106.32","104.34","","-1.62%"
"01/12/2016","106.67","104.82","106.73","104.42","","1.66%"
"30/11/2016","104.93","103.39","105.43","102.68","","1.53%"
"29/11/2016","103.35","101.65","103.55","101.20","","1.44%"
"28/11/2016","101.88","103.89","103.89","101.34","","-2.22%"
"25/11/2016","104.19","104.88","104.88","103.71","","-0.61%"
"24/11/2016","104.83","105.30","106.09","104.48","","-0.45%"
"23/11/2016","105.30","105.96","106.05","103.79","","-0.56%"
"22/11/2016","105.89","105.07","106.72","104.75","","1.26%"
"21/11/2016","104.57","105.00","105.33","103.87","","-0.20%"
"18/11/2016","104.78","106.29","106.93","104.07","","-1.19%"
"17/11/2016","106.04","105.52","106.04","104.24","","0.01%"
"16/11/2016","106.03","107.95","108.72","105.22","","-1.75%"
"15/11/2016","107.92","108.28","108.46","106.17","","-0.28%"
"14/11/2016","108.22","106.84","109.42","106.84","","1.39%"
"11/11/2016","106.74","107.73","109.38","105.61","","-0.85%"
"10/11/2016","107.65","107.03","110.52","106.95","","1.41%"
"09/11/2016","106.15","103.49","106.15","99.90","","1.45%"
"08/11/2016","104.63","103.71","104.82","102.84","","1.04%"
"07/11/2016","103.55","101.45","103.55","101.45","","3.03%"
"04/11/2016","100.50","101.53","101.53","99.53","","-1.06%"
"03/11/2016","101.58","100.22","102.88","100.22","","1.65%"
"02/11/2016","99.93","101.95","101.95","99.92","","-2.91%"
"01/11/2016","102.92","104.59","105.12","102.65","","-1.42%"
"31/10/2016","104.40","105.71","105.71","104.13","","-1.32%"
"28/10/2016","105.80","106.05","106.05","104.34","","-0.38%"
"27/10/2016","106.20","104.82","106.20","104.40","","1.63%"
"26/10/2016","104.50","103.94","104.81","103.66","","0.51%"
"25/10/2016","103.97","104.67","104.88","103.06","","-0.62%"
"24/10/2016","104.62","102.24","104.95","102.24","","2.74%"
"21/10/2016","101.83","101.73","102.20","101.06","","0.26%"
"20/10/2016","101.57","99.53","101.73","99.53","","2.13%"
"19/10/2016","99.45","98.40","99.71","97.99","","1.14%"
"18/10/2016","98.33","96.53","98.33","96.53","","2.07%"
"17/10/2016","96.34","95.83","97.08","95.47","","0.49%"
"14/10/2016","95.87","93.70","96.85","93.70","","2.47%"
"13/10/2016","93.56","95.92","95.92","92.91","","-2.58%"
"12/10/2016","96.04","95.65","96.60","95.47","","0.46%"
"11/10/2016","95.60","95.57","96.39","95.04","","-0.28%"
"10/10/2016","95.87","95.41","96.10","93.73","","0.38%"
"07/10/2016","95.51","95.83","96.85","94.65","","-0.27%"
"06/10/2016","95.77","95.11","96.75","95.09","","1.15%"
"05/10/2016","94.68","92.22","94.79","91.46","","2.51%"
"04/10/2016","92.36","91.83","92.99","91.62","","0.57%"
"03/10/2016","91.84","92.37","92.77","91.14","","-0.76%"
"30/09/2016","92.54","90.29","92.68","87.09","","1.13%"
"29/09/2016","91.51","91.75","93.13","91.16","","-0.04%"
"28/09/2016","91.55","91.09","92.63","91.09","","0.86%"
"27/09/2016","90.77","91.51","92.29","89.73","","-0.67%"
"26/09/2016","91.38","93.65","93.65","90.36","","-2.71%"
"23/09/2016","93.93","95.38","95.38","93.52","","-1.69%"
"22/09/2016","95.54","94.68","96.32","94.17","","1.63%"
"21/09/2016","94.01","92.45","94.61","92.45","","2.70%"
"20/09/2016","91.54","92.22","92.82","91.25","","-0.97%"
"19/09/2016","92.44","92.15","93.42","92.13","","0.66%"
"16/09/2016","91.83","94.13","94.13","91.71","","-2.61%"
"15/09/2016","94.29","94.12","95.28","93.19","","0.12%"
"14/09/2016","94.18","95.13","95.37","93.86","","-0.74%"
"13/09/2016","94.88","97.03","97.85","94.88","","-2.04%"
"12/09/2016","96.86","98.13","98.13","95.30","","-2.15%"
"09/09/2016","98.99","98.85","100.54","98.15","","-0.12%"
"08/09/2016","99.11","97.45","99.22","96.62","","1.67%"
"07/09/2016","97.48","96.94","97.83","95.70","","0.75%"
"06/09/2016","96.75","98.47","98.80","96.73","","-1.64%"
"05/09/2016","98.36","98.87","99.45","97.95","","-0.35%"
"02/09/2016","98.71","97.22","98.81","95.93","","1.78%"
"01/09/2016","96.98","96.34","99.53","96.31","","0.82%"
"31/08/2016","96.19","94.35","97.02","94.28","","1.96%"
"30/08/2016","94.34","92.88","94.72","92.88","","1.88%"
"29/08/2016","92.60","93.15","93.95","92.32","","-0.70%"
"26/08/2016","93.25","92.40","93.53","91.81","","0.73%"
"25/08/2016","92.57","92.92","93.22","92.06","","-0.79%"
"24/08/2016","93.31","90.87","93.69","90.28","","2.40%"
"23/08/2016","91.12","88.97","91.30","88.96","","2.84%"
"22/08/2016","88.60","87.88","89.67","87.53","","0.77%"
"19/08/2016","87.92","89.86","89.86","87.10","","-2.16%"
"18/08/2016","89.86","89.94","90.56","88.87","","0.25%"
"17/08/2016","89.64","91.34","91.81","89.60","","-1.71%"
"16/08/2016","91.20","91.96","92.18","90.78","","-1.08%"
"15/08/2016","92.20","92.37","92.68","91.99","","-0.09%"
"12/08/2016","92.28","92.34","92.98","92.11","","-0.19%"
"11/08/2016","92.46","91.75","92.50","91.28","","0.87%"
"10/08/2016","91.66","90.92","92.21","90.64","","0.42%"
"09/08/2016","91.28","90.15","91.35","89.61","","1.25%"
"08/08/2016","90.15","88.96","90.94","88.96","","1.51%"
"05/08/2016","88.81","86.60","88.81","86.60","","2.80%"
"04/08/2016","86.39","85.07","87.52","85.07","","1.89%"
"03/08/2016","84.79","84.09","86.19","83.82","","1.36%"
"02/08/2016","83.65","87.60","87.60","83.42","","-4.87%"
"01/08/2016","87.93","90.60","92.46","87.52","","-2.75%"
"29/07/2016","90.42","88.29","91.13","88.29","","2.83%"
"28/07/2016","87.93","90.56","90.74","87.66","","-2.54%"
"27/07/2016","90.22","89.52","90.97","88.92","","1.23%"
"26/07/2016","89.12","89.81","89.93","87.77","","-0.82%"
"25/07/2016","89.86","90.92","91.39","89.35","","-1.24%"
"22/07/2016","90.99","90.77","91.37","90.13","","0.07%"
"21/07/2016","90.93","90.18","92.11","89.67","","0.89%"
"20/07/2016","90.13","89.23","90.49","88.84","","1.24%"
"19/07/2016","89.03","89.51","90.49","87.30","","-0.63%"
"18/07/2016","89.59","89.90","91.26","88.04","","-0.30%"
"15/07/2016","89.86","89.92","91.65","88.62","","-0.22%"
"14/07/2016","90.06","87.91","90.37","87.91","","3.11%"
"13/07/2016","87.34","88.69","89.60","86.69","","-1.51%"
"12/07/2016","88.68","84.26","88.81","84.04","","5.38%"
"11/07/2016","84.15","83.59","84.45","81.70","","1.50%"
"08/07/2016","82.91","78.54","83.54","78.02","","5.20%"
"07/07/2016","78.81","78.45","80.38","78.45","","0.56%"
"06/07/2016","78.37","79.65","80.54","77.24","","-2.38%"
"05/07/2016","80.28","82.26","82.57","79.89","","-2.42%"
"04/07/2016","82.27","83.58","83.68","81.62","","-1.52%"
"01/07/2016","83.54","84.07","85.18","82.19","","0.35%"
"30/06/2016","83.25","82.73","84.31","80.73","","0.33%"
"29/06/2016","82.98","81.42","84.33","81.42","","2.05%"
"28/06/2016","81.31","80.44","83.35","80.44","","2.88%"
"27/06/2016","79.03","84.35","86.14","77.26","","-6.23%"
"24/06/2016","84.28","102.62","102.65","83.20","","-18.02%"
"23/06/2016","102.81","99.04","102.87","98.68","","3.91%"
"22/06/2016","98.94","98.77","99.88","97.38","","0.70%"
"21/06/2016","98.25","97.10","98.86","96.83","","1.22%"
"20/06/2016","97.07","94.89","98.19","94.89","","3.63%"
"17/06/2016","93.67","90.42","93.89","90.42","","4.76%"
"16/06/2016","89.41","90.29","90.29","87.77","","-1.24%"
"15/06/2016","90.53","89.63","92.60","89.63","","1.21%"
"14/06/2016","89.45","91.36","92.14","89.36","","-2.56%"
"13/06/2016","91.80","95.00","95.00","91.75","","-3.77%"
"10/06/2016","95.40","99.50","99.50","95.29","","-4.24%"
"09/06/2016","99.62","100.52","101.01","99.50","","-1.16%"
"08/06/2016","100.79","102.58","102.58","100.25","","-1.79%"
"07/06/2016","102.63","101.62","103.53","101.62","","1.56%"
"06/06/2016","101.05","101.08","102.43","100.22","","-0.09%"
"03/06/2016","101.14","103.89","104.45","100.38","","-2.54%"
"02/06/2016","103.78","103.55","106.45","103.37","","-0.36%"
"01/06/2016","104.15","106.09","106.21","103.32","","-1.87%"
"31/05/2016","106.13","108.30","108.68","105.54","","-1.90%"
"30/05/2016","108.19","107.75","108.43","107.48","","0.45%"
"27/05/2016","107.71","107.61","108.54","107.01","","-0.27%"
"26/05/2016","108.00","107.60","108.24","106.07","","-0.46%"
"25/05/2016","108.50","104.64","108.57","104.64","","3.57%"
"24/05/2016","104.76","100.79","104.95","100.35","","3.77%"
"23/05/2016","100.95","101.97","102.64","100.12","","-1.05%"
"20/05/2016","102.02","100.91","102.61","100.91","","1.47%"
"19/05/2016","100.54","100.61","102.81","100.23","","0.14%"
"18/05/2016","100.40","98.53","100.70","97.76","","1.52%"
"17/05/2016","98.90","99.09","101.71","98.11","","-0.08%"
"16/05/2016","98.98","98.96","99.32","97.97","","-0.31%"
"13/05/2016","99.29","98.16","100.00","97.21","","0.70%"
"12/05/2016","98.60","99.14","100.71","98.03","","-0.61%"
"11/05/2016","99.21","100.27","100.70","97.83","","-1.23%"
"10/05/2016","100.45","99.28","101.77","99.28","","1.69%"
"09/05/2016","98.78","100.26","101.46","98.48","","-1.05%"
"06/05/2016","99.83","99.43","100.98","97.36","","0.47%"
"05/05/2016","99.36","100.99","101.77","98.94","","-1.23%"
"04/05/2016","100.60","102.00","103.04","100.56","","-1.26%"
"03/05/2016","101.88","106.24","106.24","101.56","","-3.73%"
